,donorID,donated,probability
3927,106648,1.0,0.8912644974151823
3928,106649,0.0,0.2967008156914476
3929,106650,0.0,0.475569652994174
3930,106652,1.0,0.9070421560845864
3931,106654,0.0,0.17364285334608517
3932,106655,0.0,0.45635536671370475
3933,106658,1.0,0.6141993695134339
3934,106659,0.0,0.40411097851252575
3935,106660,0.0,0.36535106288337427
3936,106661,0.0,0.36535106288337427
3937,106663,1.0,0.5625845266255949
3938,106665,0.0,0.37655370262339494
3939,106666,0.0,0.41116497217405823
3940,106667,1.0,0.6001541190426495
3941,106669,1.0,0.8211103851615996
3942,106670,0.0,0.21934956842139716
3943,106671,0.0,0.4205443514328119
3944,106673,1.0,0.925995078279584
3945,106674,0.0,0.4703654919277624
3946,106675,0.0,0.37655370262339494
3947,106676,0.0,0.4497814425056973
3948,106680,0.0,0.20641278022931042
3949,106681,1.0,0.6843634306222796
3950,106682,0.0,0.42779308841055136
3951,106684,0.0,0.23285925012877737
3952,106687,0.0,0.28495715576228686
3953,106688,0.0,0.4018497099859737
3954,106689,0.0,0.48062967898635356
3955,106690,1.0,0.6578407056043035
3956,106692,0.0,0.2887073387903679
3957,106694,1.0,0.9146661347601618
3958,106695,0.0,0.28495715576228686
3959,106696,1.0,0.5587208842335195
3960,106698,1.0,0.8821078685781809
3961,106702,0.0,0.24354440201612784
3962,106703,0.0,0.43727010279994183
3963,106708,0.0,0.29288955577037856
3964,106710,0.0,0.17925338222852272
3965,106711,1.0,0.5867941922835127
3966,106712,1.0,0.5908535343637868
3967,106716,1.0,0.6588245948305186
3968,106721,0.0,0.24354440201612784
3969,106722,0.0,0.4064375544949463
3970,106723,0.0,0.4467931324060846
3971,106724,0.0,0.19089743637096998
3972,106727,1.0,0.8460684173009195
3973,106728,0.0,0.3856606544671251
3974,106729,0.0,0.36535106288337427
3975,106730,1.0,0.626937054192817
3976,106731,1.0,0.5814874739492412
3977,106733,0.0,0.3476379838794208
3978,106735,1.0,0.6001541190426495
3979,106737,0.0,0.46594988038197827
3980,106738,0.0,0.21934956842139716
3981,106740,0.0,0.4999261550738204
3982,106741,0.0,0.41116497217405823
3983,106744,1.0,0.6093830555187033
3984,106745,0.0,0.409003659795346
3985,106746,0.0,0.23285925012877737
3986,106748,1.0,0.6378555596739259
3987,106749,0.0,0.16817194887524806
3988,106751,1.0,0.6963581499431578
3989,106752,1.0,0.6958313059518593
3990,106753,0.0,0.23285925012877737
3991,106754,0.0,0.1940493190828885
3992,106756,1.0,0.5192228511354224
3993,106757,0.0,0.4183687658876758
3994,106758,0.0,0.4828602457139166
3995,106759,0.0,0.2887073387903679
3996,106760,0.0,0.29288955577037856
3997,106763,1.0,0.5095780709276078
3998,106765,1.0,0.5885794478022766
3999,106766,1.0,0.895624661067193
4000,106767,0.0,0.20015948927062366
4001,106771,0.0,0.1940493190828885
4002,106772,1.0,0.7761369202931793
4003,106773,1.0,0.6395176742278575
4004,106776,1.0,0.5122066679375975
4005,106779,1.0,0.713003004928709
4006,106782,0.0,0.3344047828268475
4007,106783,0.0,0.23650144517512878
4008,106786,0.0,0.23285925012877737
4009,106788,0.0,0.4879256713128421
4010,106790,0.0,0.27311106319446415
4011,106791,1.0,0.8399459242500784
4012,106792,1.0,0.5908535343637868
4013,106796,0.0,0.18808181052696346
4014,106797,0.0,0.1940493190828885
4015,106798,1.0,0.5800302758186077
4016,106799,1.0,0.8231811275556127
4017,106801,0.0,0.20641278022931042
4018,106803,0.0,0.29288955577037856
4019,106804,0.0,0.15896439660190306
4020,106806,1.0,0.5021596893806007
4021,106807,0.0,0.3368904580909327
4022,106808,1.0,0.6141993695134339
4023,106809,0.0,0.19089743637096998
4024,106810,0.0,0.23464811452074888
4025,106811,0.0,0.3258661712570408
4026,106814,0.0,0.48062967898635356
4027,106816,0.0,0.2580516522970095
4028,106817,0.0,0.4160834237385831
4029,106819,0.0,0.23650144517512878
4030,106821,1.0,0.5575879904219592
4031,106822,0.0,0.36066190010616905
4032,106825,0.0,0.22960034174361268
4033,106826,0.0,0.24354440201612784
4034,106829,0.0,0.4636117991714908
4035,106831,0.0,0.1940493190828885
4036,106832,1.0,0.6148740831426338
4037,106835,0.0,0.3344047828268475
4038,106838,0.0,0.28906646819470083
4039,106839,1.0,0.6323295199808061
4040,106842,1.0,0.6412597240237744
4041,106844,1.0,0.6179226790229398
4042,106847,0.0,0.2967008156914476
4043,106849,1.0,0.6412597240237744
4044,106852,0.0,0.2967008156914476
4045,106854,0.0,0.23650144517512878
4046,106856,1.0,0.5288533262651703
4047,106857,0.0,0.3926047787303172
4048,106859,0.0,0.3670127090154119
4049,106864,0.0,0.1850046064540833
4050,106865,0.0,0.27311106319446415
4051,106866,1.0,0.5908535343637868
4052,106867,1.0,0.6233075999882279
4053,106868,1.0,0.6377109993665271
4054,106869,0.0,0.07872370642479927
4055,106870,1.0,0.5875586938530056
4056,106871,0.0,0.3258661712570408
4057,106872,1.0,0.6060891742195069
4058,106874,0.0,0.48062967898635356
4059,106875,0.0,0.43495872397699786
4060,106877,0.0,0.409003659795346
4061,106879,0.0,0.22960034174361268
4062,106880,1.0,0.7941897375282194
4063,106882,1.0,0.5192228511354224
4064,106885,0.0,0.20641278022931042
4065,106890,1.0,0.671125213763129
4066,106893,0.0,0.3537187786127987
4067,106895,1.0,0.5647818374950625
4068,106897,1.0,0.6200020945081817
4069,106898,0.0,0.37434976292794103
4070,106899,0.0,0.37434976292794103
4071,106900,0.0,0.29288955577037856
4072,106901,0.0,0.3326870451305861
4073,106903,0.0,0.24354440201612784
4074,106904,0.0,0.4299814519038338
4075,106908,0.0,0.2580516522970095
4076,106910,0.0,0.3856606544671251
4077,106911,0.0,0.42779308841055136
4078,106912,1.0,0.5667468928493102
4079,106913,0.0,0.2339442962371335
4080,106914,0.0,0.4319563466765852
4081,106916,1.0,0.548042917204272
4082,106917,1.0,0.6323295199808061
4083,106918,0.0,0.18808181052696346
4084,106923,0.0,0.47099947821042065
4085,106927,1.0,0.8539887586104272
4086,106930,1.0,0.8341161528197292
4087,106932,1.0,0.8651074583264778
4088,106933,1.0,0.5530608455775243
4089,106934,0.0,0.43495872397699786
4090,106935,1.0,0.6323295199808061
4091,106936,0.0,0.21744051181273016
4092,106939,0.0,0.34441339947920463
4093,106940,0.0,0.23650144517512878
4094,106941,1.0,0.6588245948305186
4095,106944,0.0,0.2887073387903679
4096,106945,0.0,0.19089743637096998
4097,106947,0.0,0.280843220112117
4098,106951,1.0,0.6627944599797696
4099,106953,0.0,0.25072821990929633
4100,106954,0.0,0.2655131916072232
4101,106955,0.0,0.4183687658876758
4102,106957,1.0,0.8846785720615035
4103,106958,0.0,0.3834361948217123
4104,106959,0.0,0.2398278135509373
4105,106960,0.0,0.15725382167583052
4106,106961,0.0,0.30094983367402534
4107,106962,1.0,0.8388086496087738
4108,106963,0.0,0.43727010279994183
4109,106965,1.0,0.9029467863019051
4110,106967,0.0,0.3258661712570408
4111,106969,1.0,0.6759640225142868
4112,106971,0.0,0.16817194887524806
4113,106972,0.0,0.22960034174361268
4114,106974,1.0,0.7509151465369074
4115,106978,0.0,0.4732260741160684
4116,106979,1.0,0.5453018721276949
4117,106980,0.0,0.4299814519038338
4118,106982,1.0,0.538462369411224
4119,106984,0.0,0.24354440201612784
4120,106986,0.0,0.1850046064540833
4121,106987,1.0,0.6593681731524466
4122,106988,0.0,0.3830317309983024
4123,106989,0.0,0.3258661712570408
4124,106990,1.0,0.8615046897945784
4125,106991,1.0,0.572062295695282
4126,106993,1.0,0.8977450906190937
4127,106994,0.0,0.36066190010616905
4128,106995,0.0,0.24354440201612784
4129,106997,0.0,0.41116497217405823
4130,106998,1.0,0.548042917204272
4131,106999,1.0,0.5963317260787224
4132,107003,1.0,0.5493092716800672
4133,107004,1.0,0.538462369411224
4134,107005,1.0,0.8865512685073286
4135,107006,1.0,0.6451082489099613
4136,107008,1.0,0.6933928806563397
4137,107010,0.0,0.1822563179885746
4138,107012,0.0,0.37655370262339494
4139,107013,0.0,0.25072821990929633
4140,107014,0.0,0.43495872397699786
4141,107017,1.0,0.8402207050418192
4142,107018,0.0,0.34331469414226085
4143,107021,0.0,0.30094983367402534
4144,107022,1.0,0.8572264428966744
4145,107023,1.0,0.538462369411224
4146,107024,1.0,0.7085954572004106
4147,107025,1.0,0.6412597240237744
4148,107026,0.0,0.20015948927062366
4149,107030,0.0,0.27311106319446415
4150,107032,0.0,0.29416486604552106
4151,107033,1.0,0.6803899620622776
4152,107036,0.0,0.33268907884103727
4153,107039,0.0,0.31663344520827125
4154,107040,1.0,0.89654762018609
4155,107041,0.0,0.4183687658876758
4156,107042,0.0,0.4999261550738204
4157,107043,0.0,0.33169856038998125
4158,107044,0.0,0.3823704854927689
4159,107045,0.0,0.4467931324060846
4160,107048,0.0,0.28495715576228686
4161,107049,0.0,0.20015948927062366
4162,107050,0.0,0.33156244038763005
4163,107051,1.0,0.5908535343637868
4164,107053,1.0,0.548042917204272
4165,107054,1.0,0.7795561998979588
4166,107055,1.0,0.5622799695831551
4167,107056,0.0,0.30094983367402534
4168,107057,0.0,0.17925338222852272
4169,107058,1.0,0.5288533262651703
4170,107059,0.0,0.30094983367402534
4171,107060,0.0,0.22603296199087983
4172,107062,0.0,0.21280945455336459
4173,107065,0.0,0.43495872397699786
4174,107066,1.0,0.770997158740195
4175,107067,0.0,0.22603296199087983
4176,107068,0.0,0.4467931324060846
4177,107069,1.0,0.6954477423476612
4178,107070,1.0,0.5625845266255949
4179,107072,0.0,0.43495872397699786
4180,107073,0.0,0.19089743637096998
4181,107074,1.0,0.8598454644257766
4182,107075,0.0,0.30094983367402534
4183,107078,1.0,0.7616899775515684
4184,107082,0.0,0.2398278135509373
4185,107083,1.0,0.6100222760574397
4186,107084,1.0,0.8333746770733249
4187,107085,0.0,0.4636117991714908
4188,107086,0.0,0.4999261550738204
4189,107087,0.0,0.34305327544350817
4190,107088,0.0,0.34305327544350817
4191,107091,1.0,0.6915791894349205
4192,107092,0.0,0.2580516522970095
4193,107094,1.0,0.572062295695282
4194,107095,1.0,0.5742480266561207
4195,107097,1.0,0.5575879904219592
4196,107098,1.0,0.7738234552698151
4197,107099,1.0,0.8615775666524863
4198,107101,0.0,0.4018497099859737
4199,107102,1.0,0.7069995664728413
4200,107103,0.0,0.47099947821042065
4201,107104,0.0,0.40411097851252575
4202,107105,0.0,0.25072821990929633
4203,107106,1.0,0.5192228511354224
4204,107107,1.0,0.5127515630837634
4205,107108,0.0,0.46594988038197827
4206,107109,0.0,0.16817194887524806
4207,107110,0.0,0.11647846830522707
4208,107112,1.0,0.5288533262651703
4209,107113,0.0,0.23285925012877737
4210,107114,1.0,0.7093446601010456
4211,107115,0.0,0.43727010279994183
4212,107116,0.0,0.2967008156914476
4213,107117,0.0,0.4879256713128421
4214,107120,0.0,0.3948483655845873
4215,107123,1.0,0.705919545784788
4216,107124,0.0,0.37434976292794103
4217,107125,0.0,0.4910953188210893
4218,107126,1.0,0.5339507078907486
4219,107127,0.0,0.3174416011429634
4220,107130,0.0,0.4852075893994415
4221,107132,0.0,0.48702101056689073
4222,107133,0.0,0.4160834237385831
4223,107134,0.0,0.20641278022931042
4224,107136,0.0,0.21280945455336459
4225,107139,0.0,0.17925338222852272
4226,107140,1.0,0.5288533262651703
4227,107141,0.0,0.3834361948217123
4228,107144,1.0,0.7361107240209113
4229,107145,1.0,0.7546104720692443
4230,107146,1.0,0.8479077526531713
4231,107147,1.0,0.548042917204272
4232,107149,1.0,0.79506770928658
4233,107150,1.0,0.6588245948305186
4234,107151,0.0,0.2398278135509373
4235,107152,0.0,0.2967008156914476
4236,107154,1.0,0.7466979773590595
4237,107155,1.0,0.6969443657105038
4238,107156,0.0,0.4467931324060846
4239,107160,0.0,0.4695582949148823
4240,107161,1.0,0.5192228511354224
4241,107162,1.0,0.5442838292631966
4242,107163,0.0,0.36981621736504333
4243,107164,0.0,0.47099947821042065
4244,107170,0.0,0.4370151969315764
4245,107172,0.0,0.30094983367402534
4246,107173,1.0,0.768627862395928
4247,107175,0.0,0.35180721512587826
4248,107176,1.0,0.5169808253606497
4249,107178,0.0,0.3948483655845873
4250,107180,0.0,0.30111938945528643
4251,107182,1.0,0.810387931008515
4252,107185,0.0,0.4467931324060846
4253,107186,0.0,0.3029269040931678
4254,107187,1.0,0.6254029831357033
4255,107188,1.0,0.7820757760381276
4256,107190,0.0,0.3258661712570408
4257,107193,1.0,0.760280893633636
4258,107195,1.0,0.8987323967608257
4259,107196,0.0,0.4975764300877424
4260,107200,1.0,0.6759640225142868
4261,107201,0.0,0.48062967898635356
4262,107202,0.0,0.2398278135509373
4263,107203,1.0,0.5095780709276078
4264,107204,0.0,0.35180721512587826
4265,107206,1.0,0.7361107240209113
4266,107207,0.0,0.4925071760795333
4267,107208,0.0,0.4299814519038338
4268,107209,1.0,0.6412597240237744
4269,107210,0.0,0.34305327544350817
4270,107211,1.0,0.5095780709276078
4271,107212,0.0,0.2967008156914476
4272,107213,1.0,0.6809098977317368
4273,107214,0.0,0.3258661712570408
4274,107218,1.0,0.7443391208429682
4275,107220,0.0,0.3997041253129193
4276,107221,0.0,0.37655370262339494
4277,107223,0.0,0.2580516522970095
4278,107224,0.0,0.1850046064540833
4279,107226,1.0,0.516876173549369
4280,107227,1.0,0.940547421875958
4281,107228,1.0,0.713003004928709
4282,107233,1.0,0.5095780709276078
4283,107235,1.0,0.516876173549369
4284,107237,1.0,0.6674497103621203
4285,107238,1.0,0.7533277909632878
4286,107240,1.0,0.897241743378205
4287,107241,0.0,0.4044420857244978
4288,107244,0.0,0.4641498083146159
4289,107247,0.0,0.3091349548718439
4290,107248,0.0,0.22960034174361268
4291,107249,1.0,0.5288533262651703
4292,107252,0.0,0.43268178474244523
4293,107253,0.0,0.22960034174361268
4294,107255,0.0,0.37655370262339494
4295,107257,1.0,0.6412597240237744
4296,107259,1.0,0.5908535343637868
4297,107261,0.0,0.4999261550738204
4298,107263,1.0,0.6827826922665929
4299,107267,0.0,0.14826044784827172
4300,107269,1.0,0.6297914030652939
4301,107272,0.0,0.4732260741160684
4302,107273,1.0,0.6516166671473996
4303,107274,0.0,0.1850046064540833
4304,107276,0.0,0.2655131916072232
4305,107277,1.0,0.5434980649685249
4306,107278,0.0,0.4540244997398478
4307,107281,1.0,0.9363095923191833
4308,107282,0.0,0.45635536671370475
4309,107284,0.0,0.2398278135509373
4310,107285,1.0,0.7285421474306795
4311,107286,0.0,0.30094983367402534
4312,107288,1.0,0.6364394503679909
4313,107289,1.0,0.5602702524944824
4314,107290,0.0,0.17925338222852272
4315,107291,0.0,0.2398278135509373
4316,107292,0.0,0.20641278022931042
4317,107294,0.0,0.23650144517512878
4318,107295,1.0,0.768627862395928
4319,107296,0.0,0.4134424274121406
4320,107298,0.0,0.2967008156914476
4321,107300,0.0,0.2967008156914476
4322,107301,0.0,0.49027429425455954
4323,107303,0.0,0.20015948927062366
4324,107309,1.0,0.6886023457865109
4325,107310,0.0,0.20641278022931042
4326,107312,1.0,0.749988956722795
4327,107315,0.0,0.27311106319446415
4328,107316,0.0,0.3174416011429634
4329,107317,0.0,0.19089743637096998
4330,107318,0.0,0.47928733120747524
4331,107319,0.0,0.2398278135509373
4332,107321,0.0,0.49027429425455954
4333,107323,0.0,0.20015948927062366
4334,107324,0.0,0.2580516522970095
4335,107327,0.0,0.1850046064540833
4336,107329,0.0,0.29074363288889266
4337,107330,0.0,0.3344047828268475
4338,107331,0.0,0.2398278135509373
4339,107333,0.0,0.4852075893994415
4340,107334,1.0,0.7820757760381276
4341,107335,0.0,0.16032038952621666
4342,107336,0.0,0.22603296199087983
4343,107337,0.0,0.20015948927062366
4344,107340,0.0,0.29288955577037856
4345,107342,1.0,0.6001541190426495
4346,107345,0.0,0.20641278022931042
4347,107346,0.0,0.18808181052696346
4348,107347,1.0,0.5908535343637868
4349,107348,0.0,0.3834361948217123
4350,107351,1.0,0.6276023112204631
4351,107352,0.0,0.4852075893994415
4352,107353,1.0,0.6127610224319429
4353,107354,0.0,0.36066190010616905
4354,107355,0.0,0.3258661712570408
4355,107357,0.0,0.35180721512587826
4356,107358,0.0,0.17925338222852272
4357,107359,1.0,0.6093830555187033
4358,107360,0.0,0.23650144517512878
4359,107361,1.0,0.7607915937668335
4360,107364,0.0,0.2655131916072232
4361,107365,0.0,0.280843220112117
4362,107367,1.0,0.5552681784372571
4363,107369,0.0,0.30094983367402534
4364,107370,0.0,0.30094983367402534
4365,107372,0.0,0.42779308841055136
4366,107373,1.0,0.6588245948305186
4367,107374,0.0,0.20641278022931042
4368,107375,1.0,0.5434980649685249
4369,107376,1.0,0.8866955206312626
4370,107378,0.0,0.43727010279994183
4371,107379,0.0,0.4160834237385831
4372,107382,0.0,0.475569652994174
4373,107383,0.0,0.35644543786632965
4374,107389,1.0,0.5288533262651703
4375,107391,1.0,0.5530608455775243
4376,107393,0.0,0.49027429425455954
4377,107398,0.0,0.4555494176194708
4378,107399,0.0,0.22603296199087983
4379,107400,0.0,0.30987505761815987
4380,107401,1.0,0.5192228511354224
4381,107404,0.0,0.42549392648298134
4382,107405,0.0,0.38366685652167865
4383,107406,1.0,0.6500930512304843
4384,107409,1.0,0.538462369411224
4385,107411,1.0,0.5908535343637868
4386,107412,1.0,0.550250341855393
4387,107414,1.0,0.6015652675637607
4388,107415,0.0,0.280843220112117
4389,107416,0.0,0.2967008156914476
4390,107417,0.0,0.3258661712570408
4391,107418,1.0,0.6185343719616474
4392,107419,1.0,0.6185343719616474
4393,107422,0.0,0.2398278135509373
4394,107423,0.0,0.43727010279994183
4395,107424,0.0,0.34281685132002093
4396,107425,0.0,0.27311106319446415
4397,107427,0.0,0.15760922178723416
4398,107429,0.0,0.3091349548718439
4399,107430,0.0,0.17925338222852272
4400,107432,0.0,0.17925338222852272
4401,107433,0.0,0.4319485498188217
4402,107434,0.0,0.29288955577037856
4403,107435,0.0,0.190528434523552
4404,107437,0.0,0.24345706312417575
4405,107439,0.0,0.2580516522970095
4406,107440,0.0,0.2580516522970095
4407,107441,1.0,0.545713832658142
4408,107444,0.0,0.32177311451857554
4409,107446,0.0,0.43727010279994183
4410,107448,0.0,0.25072821990929633
4411,107449,0.0,0.2580516522970095
4412,107451,0.0,0.409003659795346
4413,107452,0.0,0.4732260741160684
4414,107453,0.0,0.4183687658876758
4415,107454,0.0,0.35180721512587826
4416,107456,0.0,0.29288955577037856
4417,107457,0.0,0.47099947821042065
4418,107458,0.0,0.4925071760795333
4419,107460,0.0,0.17364285334608517
4420,107461,1.0,0.5575879904219592
4421,107462,0.0,0.36535106288337427
4422,107463,0.0,0.4299814519038338
4423,107464,1.0,0.7824690327895222
4424,107465,0.0,0.3174416011429634
4425,107466,1.0,0.6843634306222796
4426,107467,1.0,0.5020156782623058
4427,107468,1.0,0.572062295695282
4428,107471,1.0,0.7050372453057073
4429,107472,0.0,0.4999261550738204
4430,107476,0.0,0.43495872397699786
4431,107477,0.0,0.24354440201612784
4432,107480,1.0,0.6755495197540059
4433,107484,0.0,0.3926047787303172
4434,107485,1.0,0.7050372453057073
4435,107486,0.0,0.4828602457139166
4436,107487,1.0,0.5192228511354224
4437,107489,1.0,0.5814874739492412
4438,107492,0.0,0.17925338222852272
4439,107493,0.0,0.30094983367402534
4440,107494,0.0,0.34305327544350817
4441,107495,0.0,0.280843220112117
4442,107496,0.0,0.25072821990929633
4443,107497,0.0,0.4254424379600568
4444,107501,0.0,0.4160834237385831
4445,107502,0.0,0.2887073387903679
4446,107503,1.0,0.548042917204272
4447,107504,1.0,0.7425966548744756
4448,107505,0.0,0.43495872397699786
4449,107506,1.0,0.5288533262651703
4450,107507,0.0,0.45635536671370475
4451,107508,0.0,0.40411097851252575
4452,107509,1.0,0.5575879904219592
4453,107510,0.0,0.23650144517512878
4454,107511,0.0,0.15147628024227558
4455,107512,0.0,0.21934956842139716
4456,107513,1.0,0.743542561968776
4457,107514,1.0,0.6969443657105038
4458,107515,0.0,0.3926047787303172
4459,107518,0.0,0.37655370262339494
4460,107520,1.0,0.6674497103621203
4461,107522,1.0,0.538462369411224
4462,107523,0.0,0.24354440201612784
4463,107524,1.0,0.6412597240237744
4464,107526,0.0,0.2887073387903679
4465,107529,0.0,0.4205443514328119
4466,107531,1.0,0.5072289950380969
4467,107532,1.0,0.8341675484942191
4468,107533,0.0,0.30094983367402534
4469,107535,1.0,0.8322228332090803
4470,107536,0.0,0.21280945455336459
4471,107537,0.0,0.41245566124632477
4472,107538,0.0,0.2887073387903679
4473,107539,0.0,0.2967008156914476
4474,107541,1.0,0.6803899620622776
4475,107542,0.0,0.4467931324060846
4476,107543,0.0,0.4123336879508467
4477,107544,0.0,0.18808181052696346
4478,107545,0.0,0.25072821990929633
4479,107548,1.0,0.8679153494184894
4480,107549,1.0,0.5095780709276078
4481,107550,1.0,0.5625845266255949
4482,107551,1.0,0.6433123919443694
4483,107552,1.0,0.5829357215369158
4484,107553,1.0,0.8376852620102506
4485,107555,0.0,0.37655370262339494
4486,107556,0.0,0.24354440201612784
4487,107557,0.0,0.4160834237385831
4488,107559,0.0,0.3834361948217123
4489,107562,0.0,0.4183687658876758
4490,107563,1.0,0.5095780709276078
4491,107564,0.0,0.14101968675635965
4492,107565,1.0,0.6820790079683318
4493,107567,0.0,0.49027429425455954
4494,107568,1.0,0.7962729208186591
4495,107569,0.0,0.37434976292794103
4496,107571,0.0,0.3926047787303172
4497,107572,0.0,0.21280945455336459
4498,107574,1.0,0.7546104720692443
4499,107575,1.0,0.5389496507398163
4500,107576,0.0,0.3926047787303172
4501,107577,0.0,0.3675331457541164
4502,107578,0.0,0.47241622132664635
4503,107579,1.0,0.6412597240237744
4504,107581,0.0,0.23650144517512878
4505,107583,0.0,0.1822563179885746
4506,107586,0.0,0.34305327544350817
4507,107587,0.0,0.2580516522970095
4508,107590,0.0,0.1850046064540833
4509,107592,0.0,0.4999261550738204
4510,107593,1.0,0.5625845266255949
4511,107594,1.0,0.545713832658142
4512,107596,1.0,0.6412597240237744
4513,107597,0.0,0.29288955577037856
4514,107598,1.0,0.7546104720692443
4515,107599,1.0,0.8100981765845822
4516,107600,0.0,0.49027429425455954
4517,107608,1.0,0.878182390593698
4518,107609,0.0,0.36535106288337427
4519,107610,0.0,0.19089743637096998
4520,107611,1.0,0.5949640447824146
4521,107612,1.0,0.6233075999882279
4522,107614,0.0,0.21280945455336459
4523,107615,1.0,0.5814874739492412
4524,107616,1.0,0.523242433657195
4525,107617,0.0,0.4852075893994415
4526,107620,0.0,0.23285925012877737
4527,107621,1.0,0.5135840420559279
4528,107622,1.0,0.5530608455775243
4529,107624,0.0,0.46594988038197827
4530,107625,0.0,0.290944846377256
4531,107626,1.0,0.7616899775515684
4532,107628,1.0,0.713003004928709
4533,107629,0.0,0.41116497217405823
4534,107631,1.0,0.7861694061373308
4535,107633,1.0,0.6926441128308332
4536,107634,1.0,0.6588245948305186
4537,107638,1.0,0.6674497103621203
4538,107639,0.0,0.23650144517512878
4539,107641,0.0,0.2887073387903679
4540,107642,0.0,0.22603296199087983
4541,107645,0.0,0.409003659795346
4542,107646,0.0,0.280843220112117
4543,107647,0.0,0.44447117494716526
4544,107648,0.0,0.24354440201612784
4545,107649,0.0,0.18808181052696346
4546,107650,0.0,0.20015948927062366
4547,107652,0.0,0.17925338222852272
4548,107653,0.0,0.45692992258600684
4549,107656,1.0,0.7111217950494301
4550,107659,1.0,0.6093830555187033
4551,107660,0.0,0.4102226576628229
4552,107661,0.0,0.4160834237385831
4553,107662,0.0,0.2398278135509373
4554,107665,0.0,0.15964590804342657
4555,107667,0.0,0.24354440201612784
4556,107668,1.0,0.8881403345923587
4557,107669,1.0,0.8537410907134335
4558,107670,0.0,0.3997041253129193
4559,107671,0.0,0.4018497099859737
4560,107672,0.0,0.36535106288337427
4561,107673,1.0,0.5095780709276078
4562,107674,1.0,0.6969443657105038
4563,107677,1.0,0.6093830555187033
4564,107679,0.0,0.48062967898635356
4565,107680,1.0,0.7719149360452099
4566,107681,0.0,0.24354440201612784
4567,107682,0.0,0.3091349548718439
4568,107683,0.0,0.37655370262339494
4569,107684,1.0,0.538462369411224
4570,107687,0.0,0.409003659795346
4571,107689,0.0,0.4160834237385831
4572,107690,0.0,0.23285925012877737
4573,107691,0.0,0.44447117494716526
4574,107692,0.0,0.3476379838794208
4575,107693,0.0,0.20015948927062366
4576,107702,0.0,0.19089743637096998
4577,107703,1.0,0.7820757760381276
4578,107704,1.0,0.7458146083471365
4579,107706,1.0,0.7723698462955236
4580,107707,0.0,0.48062967898635356
4581,107708,0.0,0.409003659795346
4582,107709,0.0,0.32312564335491545
4583,107710,1.0,0.6551658114566158
4584,107711,1.0,0.7328159414880728
4585,107712,0.0,0.4214986095433668
4586,107713,1.0,0.7355516187792711
4587,107714,0.0,0.36066190010616905
4588,107715,1.0,0.7239238317723652
4589,107717,0.0,0.475569652994174
4590,107718,1.0,0.6674497103621203
4591,107719,1.0,0.6588245948305186
4592,107722,1.0,0.7982364059066327
4593,107725,0.0,0.4828602457139166
4594,107726,1.0,0.548042917204272
4595,107727,1.0,0.5575879904219592
4596,107728,0.0,0.18762827547785163
4597,107729,0.0,0.22603296199087983
4598,107730,1.0,0.8600603223178508
4599,107731,1.0,0.7106629633175036
4600,107733,0.0,0.2398278135509373
4601,107736,1.0,0.6233075999882279
4602,107737,0.0,0.20641278022931042
4603,107738,1.0,0.8553854412235286
4604,107739,0.0,0.46931795460230363
4605,107740,1.0,0.719565388732726
4606,107741,0.0,0.17364285334608517
4607,107742,0.0,0.43727010279994183
4608,107744,0.0,0.280843220112117
4609,107746,0.0,0.17364285334608517
4610,107747,0.0,0.3997041253129193
4611,107751,1.0,0.8077470515269008
4612,107752,1.0,0.7982364059066327
4613,107754,1.0,0.6759640225142868
4614,107755,0.0,0.1940493190828885
4615,107756,0.0,0.40411097851252575
4616,107757,1.0,0.954819451535121
4617,107758,0.0,0.16817194887524806
4618,107760,0.0,0.23650144517512878
4619,107761,0.0,0.2947413486127609
4620,107763,0.0,0.4258954297117908
4621,107766,0.0,0.19764551542363848
4622,107767,0.0,0.1822563179885746
4623,107769,0.0,0.35180721512587826
4624,107771,1.0,0.5688791210482695
4625,107773,1.0,0.9377647896032832
4626,107776,1.0,0.6288440183175026
4627,107777,0.0,0.2887073387903679
4628,107778,1.0,0.6141993695134339
4629,107780,1.0,0.8008928303545437
4630,107781,0.0,0.3997041253129193
4631,107782,1.0,0.572062295695282
4632,107783,1.0,0.8616558771459419
4633,107784,0.0,0.1822563179885746
4634,107785,0.0,0.4718651608336856
4635,107786,0.0,0.4925071760795333
4636,107787,1.0,0.6967200726352433
4637,107788,1.0,0.5487681430165106
4638,107789,0.0,0.44447117494716526
4639,107790,0.0,0.2580516522970095
4640,107791,0.0,0.3997041253129193
4641,107792,0.0,0.23650144517512878
4642,107793,0.0,0.46594988038197827
4643,107794,0.0,0.36535106288337427
4644,107796,0.0,0.475569652994174
4645,107797,1.0,0.8477907093031873
4646,107798,1.0,0.5625845266255949
4647,107799,0.0,0.28495715576228686
4648,107800,0.0,0.45635536671370475
4649,107801,0.0,0.47099947821042065
4650,107802,0.0,0.35180721512587826
4651,107803,0.0,0.1850046064540833
4652,107804,1.0,0.6021906591986876
4653,107805,1.0,0.7882984373332331
4654,107806,1.0,0.5814874739492412
4655,107807,0.0,0.42549392648298134
4656,107808,0.0,0.3856606544671251
4657,107811,0.0,0.4183687658876758
4658,107812,0.0,0.23285925012877737
4659,107814,0.0,0.4134424274121406
4660,107817,1.0,0.5288533262651703
4661,107819,0.0,0.46474139956364596
4662,107823,0.0,0.2580516522970095
4663,107824,0.0,0.2887073387903679
4664,107825,0.0,0.4999261550738204
4665,107828,1.0,0.6185343719616474
